PMV,PPD,SET,To inferior,To superior,People HeatGain,TO
0.52357246,10.73363895,26.49288177,21.81339264,25.44574738,1209.6,25.95674833
0.315211221,7.065425163,25.64411163,21.5970993,25.18424988,1209.6,24.35882376
0.451842806,9.260532255,26.43852234,21.43573761,24.99141693,1209.6,24.67526265
0.476306124,9.73798606,26.57871246,21.43630981,24.99141693,1209.6,24.84403847
0.480749788,9.827481637,26.53102875,21.50268555,25.06923676,1209.6,25.01108037
0.483267526,9.878567042,26.48334503,21.56391144,25.14419556,907.2,25.16465376
0.485482595,9.923737406,26.45378113,21.60739899,25.1991272,604.8,25.27467813
0.486683947,9.948324315,26.42040253,21.65660858,25.25577545,907.2,25.38639925
0.496859751,10.15908183,26.44138336,21.69952393,25.30612946,1209.6,25.54170873
0.512647908,10.49493592,26.49288177,21.7338562,25.3484726,1209.6,25.71495021
0.526664766,10.80214416,26.53484344,21.77047729,25.39539337,1209.6,25.89142106
0.542004091,11.1480844,26.58061981,21.80995941,25.44174194,1209.6,26.06514939
0.545322764,11.22427001,26.57489777,21.84143066,25.48007965,1209.6,26.15352104
0.375845194,7.941213594,25.8939743,21.63543701,25.23059845,1209.6,24.70169226
0.45635389,9.346637636,26.35936737,21.54388428,25.11901855,1209.6,24.94352535
0.481567173,9.844036554,26.48525238,21.55532837,25.13217926,1209.6,25.13675807
0.494442756,10.10861698,26.50241852,21.60739899,25.19626617,1209.6,25.33207899
0.498369353,10.1907291,26.48334503,21.65088654,25.25005341,907.2,25.45014367
0.495926019,10.13955636,26.44138336,21.69151306,25.299263,604.8,25.52108582
0.532324314,10.92859483,26.65691376,21.64459229,25.24261475,907.2,25.64042996
0.742276875,16.60064033,27.61440277,21.57649994,25.15964508,1209.6,26.19141868
0.923216023,23.00069749,28.4822464,21.53873444,25.11501312,1209.6,26.71837672
1.058260088,28.63597172,29.21276093,21.49524689,25.0629425,1209.6,27.09737028
1.040577987,27.85906852,29.07352448,21.51927948,25.08869171,1209.6,27.1396694
0.966718614,24.73950759,28.59477997,21.58222198,25.16651154,1209.6,27.05358547
0.463890303,9.492443283,26.50623322,21.44832611,25.00400543,1209.6,24.82280197
0.48296065,9.872325833,26.53865814,21.50382996,25.07209778,1209.6,25.02873303
0.494358062,10.10685323,26.55200958,21.55132294,25.13046265,1209.6,25.2070408
0.509612724,10.42953317,26.59397125,21.58794403,25.1745224,1209.6,25.38245311
0.529813433,10.87232333,26.69315338,21.5965271,25.18310547,907.2,25.52500068
0.545646689,11.23173178,26.77898407,21.58908844,25.1750946,604.8,25.61858981
0.60648861,12.71395996,27.03075409,21.59481049,25.18310547,907.2,25.83924206
0.804125795,18.63384813,27.88333893,21.57878876,25.16021729,1209.6,26.40757136
0.946167648,23.9087555,28.54328156,21.55990601,25.14019012,1209.6,26.85926418
1.130337477,31.91621722,29.41684723,21.54388428,25.11844635,1209.6,27.43261482
1.221270848,36.29338875,29.84218597,21.54216766,25.11844635,1209.6,27.79756551
1.236827549,37.06628194,29.72583771,21.60739899,25.19626617,1209.6,27.98998911
0.513695153,10.51759461,26.67789459,21.52957916,25.10528564,1209.6,25.28783245
0.509562698,10.42845852,26.57871246,21.60739899,25.1991272,1209.6,25.43067473
0.525194672,10.76952489,26.64737701,21.62227631,25.21457672,1209.6,25.56184184
0.535511197,11.00040944,26.6740799,21.64745331,25.24604797,1209.6,25.68349792
0.550375483,11.34118002,26.69887543,21.68521881,25.29010773,907.2,25.80078992
0.719135091,15.8819498,27.54573822,21.5719223,25.15048981,604.8,26.19151307
1.073179718,29.30021746,29.37679291,21.46263123,25.02002716,907.2,27.05119687
1.445551011,47.95335328,31.80294037,21.34990692,24.88269806,1209.6,27.94568395
1.581259736,55.32486999,32.71083832,21.32472992,24.85408783,1209.6,28.3930466
1.650926094,59.10961162,32.82718658,21.36878967,24.90558624,1209.6,28.75638852
1.751356014,64.4808135,33.31928253,21.37680054,24.92046356,1209.6,29.14607894
1.780889572,66.02858816,33.34884644,21.3973999,24.94220734,1209.6,29.32933087
0.376417189,7.950220421,26.05800629,21.46320343,25.02059937,1209.6,24.43711172
0.467111746,9.555514262,26.54247284,21.42543793,24.97653961,1209.6,24.75234707
0.4783914,9.779877534,26.55391693,21.47006989,25.02975464,1209.6,24.92863173
0.484140388,9.896341419,26.51767731,21.53244019,25.10700226,1209.6,25.10393008
0.490915054,10.03541438,26.50432587,21.58222198,25.16536713,907.2,25.24839628
0.490584545,10.0285836,26.46045685,21.63143158,25.22659302,604.8,25.35088519
0.491505049,10.04761983,26.43375397,21.67205811,25.27236938,907.2,25.44945392
0.503620938,10.30159031,26.49669647,21.66690826,25.27065277,1209.6,25.51715931
0.516036312,10.56842062,26.56345367,21.66690826,25.27008057,1209.6,25.60203642
0.523105397,10.72332785,26.58061981,21.68579102,25.29296875,1209.6,25.68731025
0.534941852,10.9875473,26.63974762,21.68750763,25.29354095,1209.6,25.76344184
0.541613377,11.13914632,26.65500641,21.7086792,25.31528473,1209.6,25.8463712
0.396902876,8.282004637,26.10569,21.50382996,25.07209778,1209.6,24.56807701
0.465844426,9.530648704,26.50051117,21.45462036,25.01316071,1209.6,24.81660562
0.479535926,9.802949848,26.521492,21.50325775,25.07152557,1209.6,25.00505945
0.486617895,9.946970876,26.49478912,21.56906128,25.1499176,1209.6,25.19507275
0.494129523,10.10209541,26.49097443,21.6217041,25.20999908,907.2,25.35789827
0.50334498,10.29573516,26.51386261,21.65031433,25.24719238,604.8,25.4796991
0.519752494,10.64958499,26.59397125,21.64745331,25.24604797,907.2,25.57735852
0.542190743,11.15235665,26.69887543,21.64230347,25.24089813,1209.6,25.68213026
0.562803293,11.63344423,26.78470612,21.65374756,25.25234222,1209.6,25.80497918
0.569883442,11.80294262,26.79615021,21.67892456,25.28152466,1209.6,25.89972576
0.636706409,13.50982555,27.06890106,21.67205811,25.27236938,1209.6,26.10694235
0.60849435,12.76555863,26.95827484,21.68235779,25.28896332,1209.6,26.07559638
0.437119433,8.985589622,26.43184662,21.4094162,24.95651245,1209.6,24.6449895
0.477641329,9.764787629,26.56345367,21.45690918,25.01602173,1209.6,24.89407392
0.482761091,9.868269398,26.51958466,21.52271271,25.09441376,1209.6,25.06985446
0.488305935,9.98161881,26.48906708,21.58794403,25.1745224,1209.6,25.25221033
0.490056836,10.01768695,26.4547348,21.64001465,25.23574829,907.2,25.36929417
0.493484212,10.08867326,26.44615173,21.66748047,25.27122498,604.8,25.45669584
0.514834015,10.54228942,26.56536102,21.65431976,25.25291443,907.2,25.56117697
0.573513336,11.89068528,26.8743515,21.60682678,25.19397736,1209.6,25.73051136
0.558188797,11.52414371,26.78279877,21.64115906,25.2374649,1209.6,25.77961716
0.538680753,11.07226995,26.64165497,21.7092514,25.31585693,1209.6,25.83140183
0.531917416,10.91945727,26.57108307,21.75445557,25.37651062,1209.6,25.89023978
0.540258934,11.10821291,26.61209106,21.75102234,25.37136078,1209.6,25.93433034
0.426979445,8.80165269,26.33075714,21.4345932,24.9879837,1209.6,24.60127201
0.472318786,9.658405768,26.54628754,21.44489288,25.0005722,1209.6,24.8312757
0.478794097,9.787989001,26.521492,21.50268555,25.06866455,1209.6,24.99861826
0.48391852,9.891820335,26.47571564,21.57592773,25.15964508,1209.6,25.19829482
0.488870362,9.993231406,26.45282745,21.63257599,25.22830963,907.2,25.35273472
0.509582729,10.42888881,26.55963898,21.62399292,25.21858215,604.8,25.46229732
0.527406431,10.81863613,26.65500641,21.62284851,25.21743774,907.2,25.57587003
0.564580684,11.67579048,26.7999649,21.63829803,25.23403168,1209.6,25.75183282
0.673697931,14.53800458,27.25772858,21.63143158,25.2243042,1209.6,26.11002046
0.782918681,17.91834149,27.74791718,21.61483765,25.20313263,1209.6,26.46677001
0.811374133,18.88276411,27.86235809,21.61941528,25.20999908,1209.6,26.59593026
0.783814205,17.94816968,27.7173996,21.64173126,25.23975372,1209.6,26.57605028
0.458990613,9.397371714,26.48334503,21.45404816,25.01087189,1209.6,24.82528506
0.481741702,9.847575123,26.52721405,21.51241302,25.07953644,1209.6,25.03910511
0.48792651,9.973820188,26.50051117,21.57306671,25.15563965,1209.6,25.21673926
0.497639342,10.17541286,26.50051117,21.62570953,25.21915436,1209.6,25.39269022
0.50572087,10.34625359,26.51195526,21.66519165,25.26321411,907.2,25.52306824
0.5165132,10.57880281,26.55582428,21.67549133,25.27980804,604.8,25.61545467
0.539594248,11.09306159,26.68743134,21.65374756,25.25234222,907.2,25.7162375
0.701404879,15.34691837,27.37503052,21.62227631,25.21572113,1209.6,26.16882349
0.810722808,18.86030622,27.89096832,21.59423828,25.18081665,1209.6,26.5039835
0.802226159,18.56897953,27.850914,21.60625458,25.19340515,1209.6,26.54647224
0.698579582,15.26291403,27.32830048,21.67491913,25.27980804,1209.6,26.36976457
0.600588609,12.56319171,26.88388824,21.73557281,25.35247803,1209.6,26.18328958
0.404917659,8.416693528,26.23729706,21.42887115,24.97997284,1209.6,24.5089882
0.471493201,9.642014194,26.54819489,21.43859863,24.99256134,1209.6,24.81323624
0.478035568,9.772715895,26.51576996,21.50325775,25.07152557,1209.6,24.99476208
0.483767194,9.888737926,26.48715973,21.56276703,25.14076233,1209.6,25.16021565
0.487052186,9.955873171,26.46427155,21.60625458,25.19397736,907.2,25.27882397
0.484439315,9.902436132,26.41086578,21.65660858,25.25577545,604.8,25.36921736
0.486747401,9.949624688,26.3917923,21.69208527,25.299263,907.2,25.46183153
0.49101535,10.03748819,26.40419006,21.70982361,25.32100677,1209.6,25.53076427
0.495983304,10.14075318,26.41468048,21.72927856,25.34503937,1209.6,25.6056612
0.497058023,10.16323278,26.40895844,21.75045013,25.37078857,1209.6,25.66260141
0.494785371,10.11575515,26.37844086,21.77562714,25.40111542,1209.6,25.69581601
0.497830022,10.17941127,26.38607025,21.78592682,25.41484833,1209.6,25.74134475
0.250969329,6.307390814,25.31604767,21.64745331,25.24547577,1209.6,24.12687256
0.441220764,9.061241075,26.42612457,21.40026093,24.94506836,1209.6,24.52429714
0.479073383,9.793618718,26.68552399,21.36592865,24.90444183,1209.6,24.70158333
0.484303505,9.899666676,26.61685944,21.44088745,24.99313354,1209.6,24.90113121
0.485744821,9.929098813,26.55391693,21.50325775,25.07152557,907.2,25.03998414
0.484782898,9.90944608,26.49669647,21.55361176,25.13217926,604.8,25.14735462
0.481064566,9.833853593,26.42612457,21.61655426,25.20885468,907.2,25.2662647
0.482462355,9.862200207,26.3879776,21.67549133,25.27980804,1209.6,25.40313793
0.48942462,10.00464819,26.38225555,21.73442841,25.3484726,1209.6,25.57202043
0.49400978,10.09960346,26.35555267,21.80938721,25.44116974,1209.6,25.76037248
0.511457592,10.46923926,26.42040253,21.83856964,25.47893524,1209.6,25.93674368
0.531709767,10.91479695,26.51958466,21.82941437,25.46634674,1209.6,26.04572333
0.213188091,5.942691756,25.08907318,21.77276611,25.39768219,1209.6,24.14745356
0.423694392,8.743009116,26.26972198,21.45290375,25.00915527,1209.6,24.52159636
0.479085116,9.793855306,26.68552399,21.36592865,24.90444183,1209.6,24.70192615
0.489888112,10.01420551,26.68170929,21.41342163,24.96337891,1209.6,24.87847227
0.492001979,10.05791165,26.61685944,21.47808075,25.03662109,907.2,25.02810317
0.48539918,9.922032538,26.51767731,21.53701782,25.10757446,604.8,25.10776016
0.483123057,9.87562833,26.46808624,21.58222198,25.16651154,907.2,25.20981928
0.485493511,9.923960527,26.43375397,21.63829803,25.23403168,1209.6,25.34169277
0.491278283,10.04292687,26.42612457,21.68178558,25.28610229,1209.6,25.46824206
0.494555036,10.11095571,26.41277313,21.72641754,25.34275055,1209.6,25.59435556
0.501801305,10.26304284,26.42040253,21.76132202,25.3862381,1209.6,25.71485873
0.508101295,10.39711317,26.42230988,21.80480957,25.4365921,1209.6,25.84428459
0.274256982,6.562063785,25.48961639,21.54788971,25.12302399,1209.6,24.08916882
0.463757794,9.489858526,26.66072845,21.31671906,24.84607697,1209.6,24.48500742
0.498863656,10.20111303,26.88579559,21.30355835,24.82776642,1209.6,24.68513155
0.49207995,10.05952746,26.69887543,21.4094162,24.95708466,1209.6,24.87670686
0.489067068,9.997281714,26.5920639,21.48723602,25.05264282,907.2,25.03160962
0.486897557,9.95270259,26.52339935,21.53816223,25.11501312,604.8,25.12684592
