PMV,PPD,SET,To inferior,To superior,People HeatGain,TO
-0.41,8.503527106,23.86,24.52,27.77,850.5,25.01444181
-0.4,8.333726161,23.89,24.48,27.72,567,25.02955634
-0.36,7.697255433,24,24.4,27.58,850.5,25.0814328
-0.32,7.128915432,24.13,24.33,27.53,1134,25.17544171
-0.28,6.628380675,24.24,24.3,27.47,1134,25.26441875
-0.27,6.513803962,24.31,24.32,27.51,1134,25.34187724
-0.28,6.628380675,24.34,24.39,27.59,1134,25.41235479
-0.28,6.628380675,24.38,24.41,27.63,1134,25.47373534
-0.48,9.812321142,23.43,24.27,27.43,1134,24.4514485
-0.49,10.01651407,23.51,24.42,27.64,1134,24.61388839
-0.47,9.612442056,23.6,24.47,27.71,1134,24.72879142
-0.44,9.038647818,23.71,24.45,27.68,1134,24.83090892
-0.42,8.677611196,23.79,24.42,27.64,850.5,24.89089482
-0.42,8.677611196,23.79,24.46,27.68,567,24.91743987
-0.42,8.677611196,23.84,24.49,27.73,850.5,24.97464318
-0.4,8.333726161,23.93,24.51,27.73,1134,25.072519
-0.37,7.849973157,24.03,24.5,27.74,1134,25.16744224
-0.34,7.404589468,24.14,24.46,27.68,1134,25.25013112
-0.32,7.128915432,24.22,24.42,27.64,1134,25.3251614
-0.31,6.997437642,24.27,24.46,27.67,1134,25.38772001
-0.39,8.168203493,23.67,24.11,27.24,1134,24.59105603
-0.44,9.038647818,23.66,24.38,27.57,1134,24.73031982
-0.43,8.855983209,23.73,24.43,27.65,1134,24.83673643
-0.41,8.503527106,23.82,24.45,27.67,1134,24.93487816
-0.4,8.333726161,23.87,24.46,27.69,850.5,24.99284811
-0.41,8.503527106,23.87,24.48,27.72,567,25.01365408
-0.39,8.168203493,23.93,24.47,27.71,850.5,25.06825747
-0.36,7.697255433,24.05,24.43,27.66,1134,25.15858737
-0.35,7.548795904,24.11,24.47,27.71,1134,25.23976014
-0.34,7.404589468,24.17,24.5,27.73,1134,25.31116326
-0.33,7.264631012,24.22,24.51,27.77,1134,25.37219217
-0.32,7.128915432,24.28,24.51,27.76,1134,25.42202188
-0.36,7.697255433,23.8,24.13,27.26,1134,24.73122606
-0.42,8.677611196,23.76,24.39,27.59,1134,24.84297393
-0.41,8.503527106,23.82,24.44,27.68,1134,24.93613577
-0.4,8.333726161,23.9,24.45,27.68,1134,25.02348086
-0.38,8.00695416,23.95,24.47,27.7,850.5,25.07297113
-0.38,8.00695416,23.96,24.48,27.69,567,25.08686123
-0.36,7.697255433,24.03,24.44,27.66,850.5,25.13566762
-0.34,7.404589468,24.11,24.44,27.66,1134,25.22228368
-0.33,7.264631012,24.19,24.46,27.68,1134,25.30000781
-0.31,6.997437642,24.25,24.47,27.7,1134,25.3678206
-0.31,6.997437642,24.3,24.47,27.71,1134,25.4254226
-0.3,6.870192586,24.34,24.5,27.71,1134,25.47159503
-0.34,7.404589468,23.8,23.98,27.05,1134,24.65053513
-0.41,8.503527106,23.74,24.3,27.48,1134,24.77551748
-0.4,8.333726161,23.82,24.36,27.56,1134,24.88364099
-0.37,7.849973157,23.93,24.33,27.54,1134,24.98670161
-0.34,7.404589468,24,24.33,27.52,850.5,25.04793847
-0.35,7.548795904,24.01,24.36,27.56,567,25.07632716
-0.32,7.128915432,24.1,24.31,27.49,850.5,25.13892797
-0.29,6.747175251,24.21,24.3,27.47,1134,25.23843097
-0.27,6.513803962,24.3,24.3,27.47,1134,25.32920371
-0.26,6.403440292,24.38,24.3,27.5,1134,25.41008328
-0.25,6.297284929,24.44,24.34,27.52,1134,25.4802685
-0.24,6.195333231,24.48,24.37,27.55,1134,25.53803977
-0.31,6.997437642,23.92,24.04,27.14,1134,24.79067852
-0.38,8.00695416,23.87,24.33,27.52,1134,24.91745199
-0.37,7.849973157,23.94,24.38,27.59,1134,25.01916864
-0.35,7.548795904,24.03,24.37,27.58,1134,25.11241955
-0.34,7.404589468,24.09,24.37,27.57,850.5,25.16460082
-0.32,7.128915432,24.12,24.38,27.57,567,25.18445435
-0.29,6.747175251,24.21,24.32,27.51,850.5,25.23990961
-0.26,6.403440292,24.33,24.26,27.42,1134,25.33263587
-0.22,6.004022804,24.45,24.25,27.39,1134,25.44044879
-0.1,5.207097473,24.77,24.2,27.33,1134,25.70290713
-0.07,5.101454718,24.89,24.2,27.34,1134,25.81996673
-0.13,5.350101518,24.77,24.25,27.42,1134,25.74092177
-0.28,6.628380675,24.1,24.09,27.23,1134,25.01338062
-0.34,7.404589468,24.05,24.38,27.57,1134,25.11505762
-0.34,7.404589468,24.11,24.39,27.63,1134,25.19750804
-0.32,7.128915432,24.19,24.41,27.63,1134,25.27686789
-0.3,6.870192586,24.24,24.39,27.59,850.5,25.3173971
-0.3,6.870192586,24.24,24.4,27.6,567,25.32404351
-0.28,6.628380675,24.31,24.35,27.57,850.5,25.36738813
-0.25,6.297284929,24.41,24.31,27.5,1134,25.44930879
-0.23,6.097580664,24.49,24.32,27.5,1134,25.52521256
-0.23,6.097580664,24.54,24.35,27.54,1134,25.58988701
-0.24,6.195333231,24.55,24.43,27.65,1134,25.64473206
-0.24,6.195333231,24.57,24.47,27.7,1134,25.6878696
-0.32,7.128915432,23.95,24.1,27.22,1134,24.8682837
-0.39,8.168203493,23.88,24.39,27.61,1134,24.96920449
-0.38,8.00695416,23.94,24.45,27.66,1134,25.05586775
-0.36,7.697255433,24.03,24.42,27.64,1134,25.13448286
-0.34,7.404589468,24.09,24.39,27.63,850.5,25.1761485
-0.35,7.548795904,24.08,24.44,27.65,567,25.18706469
-0.34,7.404589468,24.12,24.45,27.67,850.5,25.23407525
-0.31,6.997437642,24.22,24.41,27.64,1134,25.31931033
-0.29,6.747175251,24.31,24.41,27.62,1134,25.39700809
-0.27,6.513803962,24.38,24.39,27.6,1134,25.46273602
-0.27,6.513803962,24.42,24.44,27.65,1134,25.52170091
-0.27,6.513803962,24.45,24.47,27.7,1134,25.56923896
-0.34,7.404589468,23.93,24.17,27.33,1134,24.8912519
-0.4,8.333726161,23.87,24.44,27.66,1134,24.98598828
-0.39,8.168203493,23.93,24.47,27.72,1134,25.06455959
-0.36,7.697255433,24.02,24.44,27.67,1134,25.13571286
-0.36,7.697255433,24.06,24.46,27.66,850.5,25.17171766
-0.35,7.548795904,24.07,24.44,27.66,567,25.17780023
-0.33,7.264631012,24.13,24.4,27.62,850.5,25.22073097
-0.3,6.870192586,24.23,24.38,27.61,1134,25.30539164
-0.29,6.747175251,24.3,24.42,27.63,1134,25.38714615
-0.28,6.628380675,24.37,24.41,27.63,1134,25.4596454
-0.26,6.403440292,24.44,24.4,27.62,1134,25.52372835
-0.25,6.297284929,24.48,24.42,27.65,1134,25.57802775
-0.31,6.997437642,24.02,24.16,27.3,1134,24.9572695
-0.38,8.00695416,23.95,24.43,27.64,1134,25.05398376
-0.37,7.849973157,24.01,24.45,27.68,1134,25.13499386
-0.35,7.548795904,24.09,24.47,27.7,1134,25.21192279
-0.34,7.404589468,24.13,24.46,27.66,850.5,25.25005276
-0.34,7.404589468,24.14,24.47,27.68,567,25.25852333
-0.3,6.870192586,24.23,24.38,27.57,850.5,25.30055078
-0.27,6.513803962,24.33,24.36,27.53,1134,25.38097531
-0.25,6.297284929,24.42,24.33,27.52,1134,25.45824052
-0.23,6.097580664,24.49,24.32,27.51,1134,25.52471878
-0.21,5.914655354,24.56,24.3,27.5,1134,25.58722479
-0.2,5.829474146,24.62,24.3,27.5,1134,25.63972274
-0.23,6.097580664,24.29,24.11,27.22,1134,25.20331537
-0.3,6.870192586,24.21,24.36,27.55,1134,25.26776288
-0.29,6.747175251,24.28,24.36,27.56,1134,25.33507881
-0.26,6.403440292,24.37,24.32,27.5,1134,25.40055313
-0.26,6.403440292,24.39,24.31,27.5,850.5,25.43245116
-0.25,6.297284929,24.4,24.32,27.49,567,25.43447251
-0.23,6.097580664,24.47,24.28,27.44,850.5,25.47580678
-0.21,5.914655354,24.55,24.29,27.49,1134,25.56609541
-0.15,5.466226041,24.74,24.32,27.51,1134,25.75740863
0.08,5.132521155,25.34,24.18,27.33,1134,26.22230495
0.14,5.40608309,25.58,24.16,27.31,1134,26.42219385
0.14,5.40608309,25.63,24.18,27.3,1134,26.48794589
-0.19,5.748475151,24.57,24.26,27.43,1134,25.55530486
-0.26,6.403440292,24.46,24.45,27.67,1134,25.56319768
-0.23,6.097580664,24.53,24.37,27.58,1134,25.59635011
-0.22,6.004022804,24.58,24.35,27.57,1134,25.63218862
-0.21,5.914655354,24.6,24.34,27.52,850.5,25.63839615
-0.21,5.914655354,24.59,24.32,27.51,567,25.62122838
-0.18,5.671654488,24.65,24.27,27.44,850.5,25.64714324
-0.07,5.101454718,24.95,24.27,27.44,1134,25.91984308
0.02,5.008280349,25.23,24.25,27.42,1134,26.168217
0.11,5.250611277,25.5,24.21,27.36,1134,26.40504156
0.11,5.250611277,25.55,24.22,27.4,1134,26.46842316
0.09,5.167734788,25.5,24.27,27.43,1134,26.46500634
-0.24,6.195333231,24.4,24.25,27.39,1134,25.388566
-0.3,6.870192586,24.3,24.48,27.7,1134,25.42181761
-0.3,6.870192586,24.34,24.5,27.73,1134,25.46788056
-0.28,6.628380675,24.4,24.45,27.7,1134,25.51398896
-0.27,6.513803962,24.43,24.43,27.65,850.5,25.52735226
-0.27,6.513803962,24.41,24.44,27.66,567,25.51282716
-0.27,6.513803962,24.42,24.46,27.68,850.5,25.53370661
-0.27,6.513803962,24.47,24.48,27.72,1134,25.59135373
-0.26,6.403440292,24.5,24.49,27.73,1134,25.64032554
-0.26,6.403440292,24.54,24.51,27.75,1134,25.67484801
-0.24,6.195333231,24.57,24.5,27.73,1134,25.69856243
-0.25,6.297284929,24.58,24.51,27.75,1134,25.71305002
-0.44,9.038647818,23.52,24.16,27.31,1134,24.47864114
-0.47,9.612442056,23.55,24.36,27.58,1134,24.62673371
-0.45,9.225609576,23.63,24.41,27.63,1134,24.7325082
-0.43,8.855983209,23.73,24.4,27.6,1134,24.82646937
-0.41,8.503527106,23.79,24.4,27.61,850.5,24.88043062
-0.41,8.503527106,23.81,24.39,27.59,567,24.89995282
-0.4,8.333726161,23.86,24.4,27.61,850.5,24.95232109
-0.37,7.849973157,23.95,24.43,27.64,1134,25.04366413
-0.36,7.697255433,24.03,24.42,27.65,1134,25.12810223
-0.35,7.548795904,24.09,24.44,27.64,1134,25.19835126
-0.33,7.264631012,24.15,24.44,27.65,1134,25.25615427
-0.33,7.264631012,24.18,24.47,27.7,1134,25.30193436
-0.3,6.870192586,24.01,24.08,27.22,1134,24.91446405
-0.36,7.697255433,23.96,24.34,27.52,1134,25.01104106
-0.34,7.404589468,24.05,24.34,27.52,1134,25.09768629
-0.31,6.997437642,24.15,24.32,27.49,1134,25.17668051
-0.3,6.870192586,24.18,24.32,27.49,850.5,25.22108233
-0.31,6.997437642,24.18,24.33,27.52,567,25.23600478
-0.28,6.628380675,24.26,24.31,27.48,850.5,25.29002993
-0.22,6.004022804,24.43,24.23,27.38,1134,25.40931689
-0.13,5.350101518,24.68,24.19,27.34,1134,25.61966375
-0.1,5.207097473,24.81,24.23,27.37,1134,25.75459576
-0.14,5.40608309,24.76,24.25,27.42,1134,25.74633433
-0.19,5.748475151,24.68,24.32,27.51,1134,25.70689879
-0.22,6.004022804,24.42,24.18,27.33,1134,25.37169048
-0.31,6.997437642,24.27,24.48,27.73,1134,25.40354488
-0.31,6.997437642,24.31,24.51,27.74,1134,25.4488735
-0.29,6.747175251,24.36,24.5,27.73,1134,25.49389983
-0.3,6.870192586,24.36,24.51,27.75,850.5,25.50742974
-0.3,6.870192586,24.35,24.49,27.75,567,25.49368588
-0.29,6.747175251,24.38,24.5,27.74,850.5,25.51776067
-0.27,6.513803962,24.46,24.48,27.73,1134,25.58229521
-0.25,6.297284929,24.52,24.47,27.71,1134,25.64050389
-0.25,6.297284929,24.56,24.47,27.71,1134,25.6879563
-0.22,6.004022804,24.62,24.44,27.67,1134,25.72500187
-0.23,6.097580664,24.63,24.5,27.71,1134,25.75090583
-0.35,7.548795904,23.92,24.26,27.42,1134,24.92556194
-0.41,8.503527106,23.87,24.5,27.71,1134,25.01488173
-0.4,8.333726161,23.94,24.52,27.76,1134,25.09109636
-0.38,8.00695416,24.02,24.5,27.73,1134,25.16518395
-0.37,7.849973157,24.06,24.49,27.75,850.5,25.20168735
-0.37,7.849973157,24.05,24.52,27.77,567,25.20750702
-0.35,7.548795904,24.12,24.48,27.72,850.5,25.25270303
-0.3,6.870192586,24.25,24.4,27.61,1134,25.33628833
-0.29,6.747175251,24.32,24.43,27.64,1134,25.41400957
-0.27,6.513803962,24.4,24.39,27.59,1134,25.48142006
-0.25,6.297284929,24.47,24.39,27.59,1134,25.54076717
-0.25,6.297284929,24.49,24.45,27.67,1134,25.59120049
-0.34,7.404589468,23.91,24.16,27.31,1134,24.86033853
-0.4,8.333726161,23.87,24.43,27.64,1134,24.97100843
-0.37,7.849973157,23.96,24.43,27.64,1134,25.0589958
-0.35,7.548795904,24.05,24.39,27.62,1134,25.13917548
-0.34,7.404589468,24.09,24.4,27.62,850.5,25.18189003
-0.34,7.404589468,24.09,24.43,27.65,567,25.19384655
-0.32,7.128915432,24.16,24.38,27.59,850.5,25.24233961
-0.29,6.747175251,24.27,24.36,27.56,1134,25.32928012
-0.26,6.403440292,24.38,24.32,27.5,1134,25.40961098
-0.25,6.297284929,24.44,24.34,27.53,1134,25.47984365
-0.23,6.097580664,24.5,24.34,27.52,1134,25.5439306
-0.22,6.004022804,24.56,24.33,27.51,1134,25.60004381
-0.21,5.914655354,24.34,24.07,27.19,1134,25.23141483
-0.29,6.747175251,24.24,24.33,27.53,1134,25.28515738
-0.28,6.628380675,24.3,24.36,27.53,1134,25.35029339
-0.26,6.403440292,24.37,24.31,27.53,1134,25.41187677
-0.25,6.297284929,24.4,24.31,27.5,850.5,25.43814229
-0.25,6.297284929,24.4,24.33,27.51,567,25.4361321
-0.23,6.097580664,24.46,24.29,27.46,850.5,25.4722524
-0.16,5.530533414,24.66,24.25,27.39,1134,25.63999506
-0.02,5.008280349,25.04,24.19,27.33,1134,25.95631882
0,5,25.13,24.19,27.35,1134,26.04779003
-0.14,5.40608309,24.82,24.3,27.48,1134,25.83552325
-0.19,5.748475151,24.75,24.4,27.61,1134,25.82242505
-0.18,5.671654488,24.5,24.11,27.21,1134,25.39879022
-0.28,6.628380675,24.35,24.4,27.61,1134,25.43461767
-0.27,6.513803962,24.39,24.43,27.65,1134,25.48355303
-0.26,6.403440292,24.44,24.43,27.66,1134,25.53454677
-0.26,6.403440292,24.46,24.41,27.65,850.5,25.551918
-0.26,6.403440292,24.44,24.44,27.66,567,25.53890502
-0.25,6.297284929,24.47,24.43,27.64,850.5,25.56460098
-0.24,6.195333231,24.55,24.41,27.63,1134,25.63330414
-0.23,6.097580664,24.6,24.45,27.65,1134,25.69602257
-0.21,5.914655354,24.66,24.43,27.65,1134,25.74586819
-0.2,5.829474146,24.7,24.41,27.64,1134,25.78564967
-0.2,5.829474146,24.72,24.44,27.65,1134,25.81433619
-0.22,6.004022804,24.34,24.1,27.21,1134,25.24465993
-0.31,6.997437642,24.22,24.4,27.62,1134,25.30871688
-0.31,6.997437642,24.25,24.45,27.68,1134,25.36708192
-0.29,6.747175251,24.32,24.44,27.64,1134,25.42449956
-0.28,6.628380675,24.35,24.41,27.64,850.5,25.44818122
-0.28,6.628380675,24.35,24.42,27.65,567,25.44416022
-0.27,6.513803962,24.4,24.4,27.61,850.5,25.48050323
-0.22,6.004022804,24.52,24.34,27.52,1134,25.55792903
-0.2,5.829474146,24.62,24.3,27.5,1134,25.63732527
-0.19,5.748475151,24.67,24.31,27.49,1134,25.69496989
-0.2,5.829474146,24.67,24.4,27.58,1134,25.74254885
-0.21,5.914655354,24.68,24.45,27.67,1134,25.78397957
-0.34,7.404589468,23.94,24.19,27.34,1134,24.90957033
-0.4,8.333726161,23.89,24.45,27.67,1134,25.00213022
-0.38,8.00695416,23.97,24.42,27.65,1134,25.07727346
-0.35,7.548795904,24.06,24.43,27.61,1134,25.15034992
-0.34,7.404589468,24.09,24.4,27.62,850.5,25.18776251
-0.34,7.404589468,24.09,24.43,27.65,567,25.19423086
-0.32,7.128915432,24.16,24.4,27.61,850.5,25.23998868
-0.29,6.747175251,24.26,24.37,27.55,1134,25.32555051
-0.28,6.628380675,24.34,24.37,27.57,1134,25.40453088
-0.26,6.403440292,24.41,24.37,27.56,1134,25.46847574
-0.26,6.403440292,24.44,24.4,27.61,1134,25.51981588
-0.27,6.513803962,24.44,24.45,27.68,1134,25.55876451
-0.44,9.038647818,23.43,24.05,27.16,1134,24.31908821
-0.47,9.612442056,23.47,24.29,27.46,1134,24.49696369
-0.47,9.612442056,23.53,24.37,27.59,1134,24.61305107
-0.46,9.4168729,23.61,24.45,27.66,1134,24.71730441
-0.46,9.4168729,23.66,24.46,27.69,850.5,24.78133069
-0.45,9.225609576,23.69,24.46,27.69,567,24.81061302
-0.43,8.855983209,23.76,24.44,27.64,850.5,24.86825742
-0.39,8.168203493,23.87,24.41,27.63,1134,24.96415043
-0.37,7.849973157,23.97,24.39,27.59,1134,25.05284135
-0.35,7.548795904,24.05,24.38,27.58,1134,25.12791096
-0.35,7.548795904,24.09,24.42,27.65,1134,25.19736353
-0.34,7.404589468,24.14,24.46,27.69,1134,25.25565954
-0.5,10.22502455,23.31,24.2,27.34,1134,24.28803796
-0.51,10.43785609,23.38,24.36,27.56,1134,24.44719432
-0.5,10.22502455,23.46,24.41,27.63,1134,24.56571651
-0.48,9.812321142,23.56,24.45,27.67,1134,24.67109279
-0.46,9.4168729,23.62,24.44,27.64,850.5,24.73897936
-0.46,9.4168729,23.65,24.46,27.67,567,24.77578561
-0.43,8.855983209,23.73,24.45,27.65,850.5,24.84654959
-0.39,8.168203493,23.87,24.39,27.59,1134,24.95513765
-0.34,7.404589468,24.01,24.32,27.51,1134,25.05521793
-0.33,7.264631012,24.09,24.34,27.54,1134,25.14099687
-0.33,7.264631012,24.13,24.39,27.61,1134,25.2182358
-0.32,7.128915432,24.18,24.45,27.67,1134,25.28201785
-0.42,8.677611196,23.53,24.05,27.16,1134,24.41239706
-0.46,9.4168729,23.53,24.29,27.47,1134,24.5609116
-0.45,9.225609576,23.61,24.34,27.55,1134,24.67540765
-0.43,8.855983209,23.71,24.36,27.58,1134,24.77992566
-0.42,8.677611196,23.76,24.39,27.59,850.5,24.84554033
-0.42,8.677611196,23.77,24.45,27.67,567,24.87819437
-0.41,8.503527106,23.83,24.45,27.65,850.5,24.94372793
-0.38,8.00695416,23.93,24.45,27.67,1134,25.04629842
-0.37,7.849973157,24.02,24.45,27.68,1134,25.14002265
-0.36,7.697255433,24.08,24.5,27.71,1134,25.21723452
-0.36,7.697255433,24.12,24.53,27.79,1134,25.28042865
-0.35,7.548795904,24.16,24.56,27.8,1134,25.32905658
-0.57,11.80575121,23.05,24.25,27.42,1134,24.06078037
-0.55,11.33245403,23.2,24.32,27.49,1134,24.24511207
-0.53,10.8764951,23.3,24.36,27.56,1134,24.36931181
-0.51,10.43785609,23.39,24.4,27.61,1134,24.48129338
-0.5,10.22502455,23.44,24.44,27.66,850.5,24.55307937
-0.5,10.22502455,23.46,24.48,27.7,567,24.5891572
-0.49,10.01651407,23.52,24.47,27.72,850.5,24.65624889
-0.47,9.612442056,23.62,24.48,27.72,1134,24.76085625
-0.45,9.225609576,23.71,24.49,27.73,1134,24.857998
-0.44,9.038647818,23.78,24.53,27.76,1134,24.94142023
-0.42,8.677611196,23.85,24.52,27.78,1134,25.01398352
-0.42,8.677611196,23.89,24.57,27.81,1134,25.07352263
-0.61,12.80440696,22.96,24.31,27.5,1134,24.00329962
-0.57,11.80575121,23.11,24.35,27.54,1134,24.18194156
-0.55,11.33245403,23.22,24.39,27.59,1134,24.30938178
-0.53,10.8764951,23.33,24.41,27.61,1134,24.4254055
-0.51,10.43785609,23.4,24.41,27.62,850.5,24.50164775
-0.49,10.01651407,23.46,24.39,27.59,567,24.54291841
-0.49,10.01651407,23.51,24.42,27.65,850.5,24.61639647
-0.47,9.612442056,23.6,24.47,27.68,1134,24.72728834
-0.46,9.4168729,23.68,24.5,27.73,1134,24.8298472
-0.44,9.038647818,23.77,24.51,27.73,1134,24.91567834
-0.41,8.503527106,23.85,24.48,27.73,1134,24.98731633
-0.41,8.503527106,23.89,24.51,27.75,1134,25.04539836
-0.6,12.54823331,22.98,24.27,27.48,1134,24.00943812
-0.57,11.80575121,23.12,24.34,27.52,1134,24.1789523
-0.55,11.33245403,23.22,24.38,27.59,1134,24.30123228
-0.53,10.8764951,23.32,24.4,27.61,1134,24.41608556
-0.51,10.43785609,23.39,24.43,27.63,850.5,24.4897419
-0.51,10.43785609,23.41,24.45,27.66,567,24.52675924
-0.5,10.22502455,23.48,24.43,27.67,850.5,24.59872396
-0.46,9.4168729,23.6,24.43,27.66,1134,24.70871317
-0.44,9.038647818,23.71,24.43,27.66,1134,24.8111798
-0.41,8.503527106,23.8,24.43,27.64,1134,24.90015559
-0.4,8.333726161,23.86,24.46,27.69,1134,24.98228849
-0.39,8.168203493,23.93,24.47,27.68,1134,25.05697651
-0.54,11.10230831,23.13,24.18,27.34,1134,24.10539213
-0.53,10.8764951,23.24,24.31,27.47,1134,24.2791993
-0.51,10.43785609,23.35,24.34,27.52,1134,24.40567975
-0.48,9.812321142,23.46,24.34,27.54,1134,24.5214762
-0.47,9.612442056,23.53,24.37,27.55,850.5,24.59655824
-0.46,9.4168729,23.56,24.37,27.59,567,24.63881133
-0.44,9.038647818,23.64,24.38,27.57,850.5,24.71697403
-0.41,8.503527106,23.77,24.35,27.57,1134,24.83220936
-0.39,8.168203493,23.87,24.36,27.58,1134,24.93874708
-0.36,7.697255433,23.96,24.36,27.57,1134,25.03194722
-0.35,7.548795904,24.04,24.37,27.59,1134,25.11531648
-0.36,7.697255433,24.07,24.44,27.66,1134,25.18650623
-0.38,8.00695416,23.7,24.13,27.24,1134,24.62570829
-0.44,9.038647818,23.66,24.37,27.59,1134,24.74445274
-0.43,8.855983209,23.74,24.43,27.65,1134,24.84274874
-0.41,8.503527106,23.82,24.43,27.67,1134,24.93540513
-0.41,8.503527106,23.86,24.47,27.72,850.5,24.99138604
-0.41,8.503527106,23.86,24.51,27.75,567,25.01365782
-0.4,8.333726161,23.93,24.49,27.74,850.5,25.0709696
-0.36,7.697255433,24.04,24.47,27.7,1134,25.16738246
-0.34,7.404589468,24.13,24.45,27.68,1134,25.25531693
-0.33,7.264631012,24.2,24.46,27.69,1134,25.32752542
-0.31,6.997437642,24.26,24.47,27.7,1134,25.38669344
-0.31,6.997437642,24.3,24.48,27.72,1134,25.43288371
-0.38,8.00695416,23.67,24.1,27.18,1134,24.57182566
-0.44,9.038647818,23.63,24.34,27.53,1134,24.69256838
-0.44,9.038647818,23.7,24.41,27.6,1134,24.79253527
-0.42,8.677611196,23.79,24.4,27.61,1134,24.8871377
-0.4,8.333726161,23.85,24.41,27.61,850.5,24.94123839
-0.4,8.333726161,23.86,24.43,27.63,567,24.96171242
-0.38,8.00695416,23.93,24.4,27.61,850.5,25.0195899
-0.34,7.404589468,24.05,24.38,27.57,1134,25.11691874
-0.32,7.128915432,24.14,24.37,27.57,1134,25.20563143
-0.3,6.870192586,24.22,24.37,27.55,1134,25.28126215
-0.28,6.628380675,24.3,24.34,27.51,1134,25.34912945
-0.28,6.628380675,24.34,24.39,27.56,1134,25.40476549
-0.38,8.00695416,23.68,24.1,27.2,1134,24.59196634
-0.44,9.038647818,23.65,24.36,27.56,1134,24.71174613
-0.44,9.038647818,23.7,24.43,27.66,1134,24.80930802
-0.42,8.677611196,23.79,24.43,27.65,1134,24.89940425
-0.41,8.503527106,23.84,24.45,27.66,850.5,24.94997954
-0.4,8.333726161,23.85,24.45,27.66,567,24.96813486
-0.39,8.168203493,23.91,24.45,27.67,850.5,25.02062986
-0.36,7.697255433,24.01,24.41,27.64,1134,25.11238568
-0.33,7.264631012,24.12,24.39,27.58,1134,25.19596896
-0.31,6.997437642,24.2,24.36,27.57,1134,25.26974789
-0.3,6.870192586,24.25,24.41,27.63,1134,25.33463126
-0.3,6.870192586,24.29,24.43,27.65,1134,25.38850034
-0.43,8.855983209,23.57,24.19,27.34,1134,24.55214134
-0.47,9.612442056,23.58,24.43,27.63,1134,24.67837789
-0.46,9.4168729,23.64,24.47,27.72,1134,24.77699971
-0.44,9.038647818,23.74,24.48,27.69,1134,24.86543726
-0.42,8.677611196,23.79,24.46,27.69,850.5,24.91421042
-0.42,8.677611196,23.8,24.47,27.68,567,24.93117898
-0.41,8.503527106,23.86,24.46,27.69,850.5,24.98517179
-0.38,8.00695416,23.95,24.47,27.71,1134,25.07919461
-0.35,7.548795904,24.06,24.42,27.65,1134,25.16762626
-0.33,7.264631012,24.15,24.41,27.63,1134,25.24444648
-0.32,7.128915432,24.2,24.45,27.68,1134,25.31335932
-0.33,7.264631012,24.23,24.49,27.73,1134,25.37216284
-0.51,10.43785609,23.31,24.28,27.45,1134,24.33936403
-0.51,10.43785609,23.4,24.4,27.61,1134,24.49358011
-0.49,10.01651407,23.49,24.44,27.65,1134,24.60361741
-0.47,9.612442056,23.59,24.44,27.66,1134,24.70251933
-0.45,9.225609576,23.65,24.45,27.65,850.5,24.76141687
-0.45,9.225609576,23.67,24.45,27.67,567,24.78880813
-0.43,8.855983209,23.75,24.43,27.65,850.5,24.85273677
-0.4,8.333726161,23.86,24.4,27.62,1134,24.95604127
-0.38,8.00695416,23.95,24.42,27.64,1134,25.05316642
-0.37,7.849973157,24.02,24.43,27.67,1134,25.13654506
-0.34,7.404589468,24.1,24.44,27.66,1134,25.21156744
-0.33,7.264631012,24.17,24.45,27.68,1134,25.27702279
-0.58,12.04890596,23.08,24.31,27.5,1134,24.14067797
-0.56,11.56693439,23.21,24.39,27.59,1134,24.30854982
-0.54,11.10230831,23.31,24.44,27.66,1134,24.4259411
-0.52,10.65501193,23.4,24.45,27.68,1134,24.52947171
-0.51,10.43785609,23.46,24.47,27.72,850.5,24.59368581
-0.51,10.43785609,23.47,24.49,27.75,567,24.62482642
-0.49,10.01651407,23.55,24.48,27.73,850.5,24.69193494
-0.45,9.225609576,23.68,24.43,27.67,1134,24.80009476
-0.42,8.677611196,23.78,24.45,27.68,1134,24.90378161
-0.4,8.333726161,23.88,24.46,27.68,1134,24.99625995
-0.38,8.00695416,23.96,24.44,27.68,1134,25.07855554
-0.37,7.849973157,24.03,24.47,27.68,1134,25.15128703
-0.56,11.56693439,23.11,24.24,27.41,1134,24.12046749
-0.55,11.33245403,23.22,24.35,27.57,1134,24.29099971
-0.54,11.10230831,23.31,24.41,27.63,1134,24.41496114
-0.51,10.43785609,23.41,24.45,27.66,1134,24.52745727
-0.49,10.01651407,23.49,24.42,27.64,850.5,24.59755433
-0.49,10.01651407,23.51,24.44,27.68,567,24.63085081
-0.47,9.612442056,23.59,24.43,27.65,850.5,24.70168502
-0.44,9.038647818,23.7,24.43,27.65,1134,24.80909078
-0.42,8.677611196,23.8,24.44,27.64,1134,24.90812373
-0.4,8.333726161,23.88,24.43,27.66,1134,24.9953095
-0.39,8.168203493,23.93,24.5,27.71,1134,25.07274476
-0.38,8.00695416,24,24.48,27.72,1134,25.13968976
-0.54,11.10230831,23.12,24.18,27.32,1134,24.09526192
-0.55,11.33245403,23.21,24.33,27.52,1134,24.26393548
-0.54,11.10230831,23.29,24.38,27.62,1134,24.38457409
-0.52,10.65501193,23.39,24.4,27.62,1134,24.49275614
-0.49,10.01651407,23.47,24.4,27.6,850.5,24.5612722
-0.48,9.812321142,23.51,24.38,27.61,567,24.59589561
-0.46,9.4168729,23.58,24.38,27.58,850.5,24.66607717
-0.43,8.855983209,23.7,24.39,27.59,1134,24.77735497
